model_run_id,k_fit,k_eff0,QoI=k_fit/k_eff0,log10_dissolution_rate/FeS,log10_dissolution_rate/pyrite,log10_dissolution_rate/siderite,log10_dissolution_rate/magnetite,log10_dissolution_rate/goethite,log10_dissolution_rate/SOM,log10_equilibrium_constant/FeS,log10_equilibrium_constant/goethite,log10_equilibrium_constant/goethite_dirb,log10_rate_constant/goethite_dirb,log10_rate_constant/abiotic_fe_reduction,log10_rate_constant/sulfate_reduction,sorption_site_density/illite_str,sorption_site_density/illite_w,sorption_site_density/goethite,half_saturation_constant/sulfate,half_saturation_constant/acetate,inhibition_constant/Fe3,logit_initial_mineral_fraction/goethite,logit_initial_mineral_fraction/SOM,logit_initial_mineral_fraction/FeS,logit_initial_mineral_fraction/pyrite,logit_initial_mineral_fraction/siderite,logit_initial_mineral_fraction/illite,log_ssa/FeS,log_ssa/pyrite,log_ssa/siderite,log_ssa/illite,log_tce_intrinsic_rate_constant/FeS,log_tce_intrinsic_rate_constant/pyrite,log_tce_intrinsic_rate_constant/siderite,log_tce_intrinsic_rate_constant/illite,groundwater_concentration/acetate,groundwater_concentration/sulfate,groundwater_concentration/Fe++,initial_concentration/Fe++,initial_concentration/pH,initial_mineral_fraction/goethite,initial_mineral_fraction/SOM,initial_mineral_fraction/FeS,initial_mineral_fraction/pyrite,initial_mineral_fraction/siderite,initial_mineral_fraction/illite,ssa/FeS,ssa/pyrite,ssa/siderite,ssa/illite,log10_tce_intrinsic_rate_constant/FeS,log10_tce_intrinsic_rate_constant/pyrite,log10_tce_intrinsic_rate_constant/siderite,log10_tce_intrinsic_rate_constant/illite,rate_constant/sulfate_reduction,porosity,Variation of normalized volume of FeS,Variation of normalized volume of Pyrite,Variation of normalized volume of Siderite,average_pH,integrated_dirb_rate,integrated_sulfate_reduction_rate,tce_flux_reduction,tce_removal_contributions_FeS,tce_removal_contributions_pyrite,tce_removal_contributions_siderite
4999,0.002587003,0.00254125,1.01800405,-6.675168153,-15.76919681,-9.387492874,-13,-8.669375151,-9.842308375,-4.861866869,0.297410286,9.556460286,-5.985734579,-8.647726287,-1.471463789,3.09E-08,2.36E-07,1.28E-06,0.000398089,0.000287082,9.61E-10,-7.269544755,-6.57218776,-8.387221236,-7.144580957,-6.215017783,-0.390829468,4.175227835,0.602785075,-0.891439556,-4.692601675,-27.84877149,-24.7260819,-31.30742709,-33.0378552,0.001373727,0.000136653,6.72E-06,1.79E-06,7.762001377,0.000695944,0.00139678,0.000227707,0.000788507,0.001995192,0.403517639,65.05465971,1.827200611,0.410065016,0.009162816,-12.09456779,-10.73840093,-13.59664283,-14.34815821,0.0337704,0.581328231,49.40195843,50.40216713,68.49261781,6.983288349,-119.3851197,1.300094474,0.959563124,0.29776844,0.701639918,0.000591642
4987,0.005990107,0.005387801,1.111790718,-7.690270006,-17.19162444,-9.830443786,-13,-10.80022525,-11.44883947,-4.572328931,0.851192321,10.11024232,-8.178642673,-5.265606015,-0.224053478,6.42E-08,2.04E-06,3.10E-06,5.51E-05,8.01E-06,5.27E-09,-6.255657083,-2.632721392,-7.397902367,-9.433632218,-8.57601805,-0.396320297,4.629351545,-1.624123189,-0.705016082,-0.316293049,-27.48156538,-23.5120432,-33.45398687,-33.91626708,0.000121419,0.000772815,3.22E-06,7.23E-06,7.594226513,0.001915887,0.067061987,0.000612161,8.00E-05,0.000188539,0.402196748,102.4476099,0.197084405,0.494100628,0.728845831,-11.9350922,-10.21115062,-14.5288819,-14.72964764,0.596961773,0.517894678,52.74327002,62.51170847,588.9689072,4.580385826,-378.5184087,30.01994185,0.912267072,0.985841094,0.014120316,3.86E-05
4978,0.001885966,0.001778796,1.06024864,-9.337891992,-14.74368815,-11.13922253,-13,-6.779798942,-9.834510623,-4.162079499,0.325001704,9.584051704,-7.956484083,-3.937746311,-1.336024948,9.26E-09,9.86E-07,3.40E-06,0.001558962,0.000445629,1.86E-10,-5.767330199,-3.551465984,-9.9351263,-10.14871022,-5.440019903,-0.516237825,5.971539695,-0.285304771,0.156822598,-1.13849931,-27.28526726,-24.03739564,-35.49938797,-32.84901804,0.000527745,0.000126312,9.06E-06,1.04E-05,7.628507541,0.003118343,0.02788281,4.84E-05,3.91E-05,0.004320648,0.373732376,392.1089345,0.751785097,1.169788072,0.320299331,-11.84984101,-10.43930828,-15.41718831,-14.26614727,0.046129107,0.580808323,42.84605186,55.01821522,95.1100294,5.185743843,-657.825666,0.819632405,0.970078774,0.953769964,0.046104925,0.000125111
4984,0.023101705,0.017355793,1.33106595,-9.9132048,-17.24312326,-13.04254321,-13,-5.734109218,-9.297556323,-4.667274033,0.768065887,10.02711589,-8.860744586,-6.640340536,0.108763335,6.43E-08,1.74E-07,1.18E-06,0.000411045,3.86E-05,1.79E-09,-5.009013447,-4.699783961,-8.741076604,-5.580991389,-6.409639244,-0.390536286,8.075734288,-3.30724042,-2.207194449,-4.201169615,-28.32125864,-24.01747926,-35.50552105,-33.85300265,0.000317617,0.00459945,4.81E-06,2.83E-06,7.540674961,0.006633195,0.009015229,0.000159856,0.003754677,0.001642914,0.403588207,3215.487596,0.036617082,0.110008851,0.014978048,-12.29976635,-10.43065871,-15.41985187,-14.70217225,1.284586444,0.565155922,125.5793007,50.25118537,56.70141563,6.288535853,-534.2332898,92.92028347,0.725400014,0.979932426,0.020067337,2.37E-07
4990,0.029291962,0.028832346,1.015941013,-7.17132791,-9.624487338,-15.46504755,-13,-8.408366027,-10.39223456,-4.715057132,0.294905488,9.553955488,-13.21687402,-3.112634122,-0.050103697,9.13E-08,4.81E-06,1.46E-06,9.55E-05,2.85E-05,2.37E-08,-5.50317813,-6.104254525,-4.898399607,-7.093305996,-10.53910013,-0.456736223,3.339695934,-2.059573196,0.00511535,-1.596660915,-26.84957997,-24.00207932,-35.50916808,-34.89802814,0.000758573,0.002315398,1.56E-05,4.59E-06,7.731940144,0.004057275,0.002228369,0.007403293,0.000829957,2.65E-05,0.387760368,28.21054754,0.127508379,1.005128455,0.202571794,-11.66062442,-10.4239706,-15.42143575,-15.15602105,0.891038158,0.587644238,49.43433454,55.05322105,49.99971123,6.297646977,-4.648125797,58.0076354,0.677199255,0.99066504,0.009334942,1.86E-08
4982,0.005227752,0.014445368,0.361898156,-5.947118005,-10.51869161,-12.21251687,-13,-6.528055153,-9.792719226,-4.98384961,0.899302177,10.15835218,-9.67483211,-3.924479524,-5.328835228,2.79E-08,7.60E-08,8.89E-07,0.00108366,0.000493823,1.76E-08,-6.178359049,-4.432969613,-10.36748488,-13.03272007,-7.894089171,-0.634199655,6.776502878,-1.096427333,-1.745671792,-2.784112891,-25.40223881,-22.83229768,-33.47811799,-35.63126916,0.000331877,0.006084661,5.86E-06,1.80E-05,7.766976212,0.002069536,0.011739703,3.14E-05,2.19E-06,0.000372802,0.34655889,876.9963913,0.334062448,0.174527703,0.061783874,-11.03205214,-9.915940894,-14.53936191,-15.47446358,4.69E-06,0.629175479,34.14664738,220.7073646,77.01342361,5.949295239,-416.3687922,0.048173369,0.921717184,0.998312353,0.001686483,1.16E-06
5009,0.004728174,0.004412875,1.071449649,-5.980039289,-11.55476858,-8.072254022,-13,-8.311549234,-11.13145031,-4.48148969,0.578832715,9.837882715,-8.919399295,-8.584646582,1.287357254,7.49E-09,2.72E-06,1.69E-06,0.000303753,0.004785343,3.80E-10,-5.61673073,-5.661351343,-8.932901199,-7.8027772,-6.098479752,-0.62975033,7.208269692,-1.177509524,0.601776007,-1.423408238,-28.48594036,-24.51375163,-32.33559829,-30.50658928,0.001516078,0.00027746,5.34E-06,1.76E-05,7.295075957,0.003623334,0.003465761,0.000131957,0.000408432,0.002241246,0.347567152,1350.553371,0.308044963,1.825357771,0.2408916,-12.37128671,-10.64618706,-14.04317191,-13.24884339,10,0.632512118,52.01487351,52.81734327,80.24082002,7.178306599,-296.5080343,14.81799637,0.929135569,0.960987428,0.038400861,0.000611711
5012,0.014737778,0.013592557,1.084253503,-8.903075221,-17.70695791,-12.44493636,-13,-9.100664531,-9.621444791,-4.117604242,0.696753955,9.955803955,-9.086236167,-3.338436709,1.738736222,6.56E-08,1.25E-06,5.18E-07,0.000784261,0.001639366,2.80E-11,-7.038424388,-5.706272373,-9.442426411,-10.2341453,-8.074471402,-0.529183852,5.250416953,-1.903283852,-1.489228435,-5.134390791,-24.90206523,-23.51448298,-33.4595523,-32.16296373,0.000130809,0.000171835,1.04E-05,1.25E-05,7.474759563,0.000876739,0.003314025,7.93E-05,3.59E-05,0.000311291,0.370707262,190.6457423,0.149078264,0.225546612,0.005890639,-10.81482952,-10.2122102,-14.53129893,-13.96819767,10,0.614625483,79.12813518,49.85574992,84.1566733,6.414930142,-187.64729,7.362584676,0.807185727,0.998497074,0.001501741,1.19E-06
5016,0.001324985,0.00108466,1.221566933,-7.657076688,-14.16632502,-8.949448956,-13,-7.299594297,-9.167262232,-4.803118804,0.435625568,9.694675568,-9.407625322,-2.895590826,0.395498516,2.92E-08,1.21E-07,2.10E-06,0.000478746,0.000735725,5.20E-09,-5.012426518,-2.765475833,-10.48276795,-7.291337517,-9.546561254,-0.336325134,3.713550854,-1.343221621,-2.235510234,-3.399919872,-28.12971959,-23.34022477,-31.30882783,-30.57367447,8.13E-05,0.00091213,1.00E-05,4.15E-06,7.900037796,0.006610743,0.059218561,2.80E-05,0.000680952,7.14E-05,0.416702421,40.99913027,0.261003458,0.106937553,0.033375944,-12.216582,-10.13653082,-13.59725116,-13.27797811,2.485985072,0.506637923,24.16506895,61.41121785,3472.877003,4.607040567,-1274.696285,37.46566103,0.978931696,0.023169704,0.976049289,0.000781007
5007,0.001093088,0.001056819,1.034319427,-9.090045496,-13.73242258,-10.69217814,-13,-9.936301398,-9.442786618,-3.846260733,0.669689765,9.928739765,-9.030398327,-5.84007492,-0.259075949,4.46E-08,8.92E-08,1.12E-05,0.000419726,0.000128722,1.66E-10,-5.588795659,-5.381394487,-11.52794474,-8.886135944,-3.942066475,-0.307228094,6.032404968,-2.460478818,-0.659809678,-6.275616227,-26.99388849,-21.26087218,-34.46770364,-36.93962801,0.00167207,0.00030732,1.08E-05,8.69E-05,7.877439028,0.003725597,0.004580325,9.85E-06,0.000138274,0.019038565,0.423791473,416.7160141,0.085394053,0.516949712,0.001881631,-11.72329681,-9.23347947,-14.9691335,-16.04267661,0.550711381,0.538665916,49.32628549,61.77626457,56.36592114,7.053546554,-337.5170163,9.260179647,0.982695628,0.512776552,0.486565221,0.000658227
5003,0.106532248,0.084027526,1.267825598,-10.09028507,-14.23398212,-9.816290933,-13,-5.599544059,-9.68366701,-4.096327867,-0.139047633,9.120002367,-9.997690403,-7.967036755,1.203457485,1.20E-08,1.05E-07,1.05E-06,7.23E-05,0.000684604,1.46E-09,-3.904761668,-2.883743584,-5.381976236,-7.380685966,-6.845591905,-0.309430177,4.445504698,-3.852113628,-1.252093667,-2.508934613,-26.60818933,-25.36778012,-33.5386348,-29.44103515,0.001379893,0.011618706,7.04E-05,7.81E-06,7.756445697,0.019747919,0.052963051,0.004577673,0.000622785,0.001063005,0.423253832,85.24288894,0.021234806,0.285905579,0.081354868,-11.5557898,-11.01708693,-14.56564403,-12.78607911,10,0.487721735,52.87611359,81.0731857,704.3973763,5.742035979,-3493.933505,456.2421173,0.398054128,0.999868161,0.000125157,6.68E-06
5017,0.05688326,0.039126481,1.45383021,-6.801425141,-15.07062294,-11.82281197,-13,-6.331987887,-10.70182101,-4.474375431,0.104526923,9.363576923,-10.14994717,-7.131840896,-0.082031532,4.67E-09,7.70E-07,5.95E-06,0.00039588,0.00043465,5.54E-11,-6.878453689,-4.514802426,-9.647532214,-7.28491432,-5.579826163,-0.531188041,8.360753918,-2.211547166,-0.209774561,-2.782117421,-26.7787449,-24.8351277,-34.17205883,-33.19823727,0.000105856,0.004219799,1.18E-05,8.06E-06,7.411014514,0.001028676,0.010827255,6.46E-05,0.000685337,0.003759038,0.370239839,4275.917244,0.109531055,0.810767004,0.061907285,-11.62986114,-10.78575892,-14.84073658,-14.41781125,0.827882054,0.603345255,78.48726114,52.08197459,62.66057815,5.70432921,-229.5032597,76.71236778,0.53056267,0.998009156,0.001984115,6.73E-06
5013,0.0001698,0.000228986,0.741529527,-10.87871965,-9.703719095,-11.71018467,-13,-8.333073792,-9.740299087,-4.901904686,0.205815918,9.464865918,-10.6833122,-4.369938967,1.668658501,1.17E-08,1.33E-06,6.88E-06,0.000138708,0.00230923,3.58E-10,-6.898673066,-3.666377599,-8.401398411,-9.854209286,-5.666684356,-0.527550643,4.218003861,-2.112669791,0.378959587,-5.600059249,-29.31842555,-22.79713351,-39.17606624,-34.41079887,0.000199402,0.003420871,1.10E-05,1.03E-05,7.452190617,0.001008106,0.024931453,0.000224503,5.25E-05,0.003447391,0.371088343,67.89781546,0.120914718,1.460764001,0.003697645,-12.73283043,-9.900669287,-17.01394939,-14.94442007,10,0.589197704,26.87289418,67.31809335,62.73168867,5.3790369,-96.44140477,149.0757093,0.996913304,0.434841745,0.565123888,3.44E-05
5006,0.001155837,0.001022564,1.130332563,-8.526717437,-14.87192723,-14.19436821,-13,-10.41363759,-10.91405129,-4.82692184,0.651666748,9.910716748,-10.28501957,-3.837304303,-1.647813791,2.11E-08,2.98E-07,2.15E-06,0.001213235,0.000368665,7.39E-10,-4.904782557,-3.341059951,-7.30633087,-5.888795727,-10.40696204,-0.676953264,3.027556187,-0.976340839,-3.769854391,-2.267325962,-27.61298495,-26.61767295,-32.17689284,-31.77846359,0.000704187,0.00558482,2.66E-05,2.05E-05,7.686770492,0.007356535,0.034189141,0.000670825,0.002762657,3.02E-05,0.336941641,20.64671419,0.376686938,0.02305542,0.103588811,-11.99216699,-11.55990848,-13.97424701,-13.80121138,0.022500191,0.607999001,48.10730337,51.36169085,50.06256888,5.790806011,-1341.343484,16.385058,0.98211731,0.821044894,0.178954743,3.63E-07
5010,0.001648322,0.001763066,0.934918072,-5.956955041,-13.56306904,-8.481717956,-13,-5.188350784,-8.258863298,-4.782848808,0.483629164,9.742679164,-5.916609865,-5.565393719,-3.619625669,2.09E-08,2.29E-07,2.16E-06,0.000347446,0.012613056,6.30E-11,-7.895427267,-6.089674656,-10.51675632,-4.787942845,-6.55759567,-0.595973887,5.149240692,-2.025784555,-1.685332411,-3.321158004,-27.35332227,-24.58161664,-34.5970299,-33.54737038,0.000671795,0.00578412,6.96E-06,4.62E-06,7.81749358,0.000372304,0.002261022,2.71E-05,0.008260766,0.001417283,0.355265344,172.3006115,0.131890327,0.185382798,0.036110991,-11.87939692,-10.67566046,-15.02529918,-14.56943784,0.00024009,0.622346181,38.28933696,50.05533773,67.43278052,6.352574441,-234.0392096,1.375545996,0.974130433,0.178567214,0.821423378,9.41E-06
5001,3.78E-05,4.14E-05,0.913476304,-7.017142758,-10.7587458,-7.11985034,-13,-8.895970813,-11.995321,-4.558263472,0.335349754,9.594399754,-9.80792435,-5.46265767,-3.993038835,3.84E-08,4.07E-07,2.54E-06,1.03E-05,0.000961482,9.75E-09,-6.921363263,-5.072046122,-12.43208347,-7.753955011,-9.64303359,-0.264343606,2.628363451,-3.587767017,0.396238686,-3.26810517,-26.88221226,-23.9795797,-32.39117817,-31.47901611,0.001574322,0.002574177,1.09E-06,2.58E-05,7.46903634,0.000985512,0.006230516,3.99E-06,0.000428858,6.49E-05,0.434296255,13.85108336,0.027660026,1.486224017,0.038078511,-11.67479645,-10.41419914,-14.06730994,-13.67116299,0.000101616,0.547939969,40.66559837,50.35763298,461.0189697,6.961178625,-128.0260817,0.864450048,0.999392253,0.176018235,0.813789137,0.010192628
5000,0.181086341,0.177311527,1.021289159,-9.20714505,-17.36630701,-8.386519263,-13,-8.468034498,-10.89672382,-4.566224819,0.554749191,9.813799191,-6.846207207,-7.366738824,-2.134856385,5.62E-08,9.79E-08,9.11E-06,0.00037379,0.000107421,7.67E-10,-5.387259343,-4.314070259,-5.927773949,-4.996556272,-5.974773693,-0.437529635,6.939295354,-1.89562322,0.841969159,-2.239930556,-27.6533767,-24.52411716,-33.99888368,-32.33378206,0.000419945,0.000341251,9.58E-07,6.33E-06,7.988908216,0.004553663,0.013202349,0.002657326,0.006715784,0.002535632,0.392329765,1032.042734,0.150224683,2.320932766,0.106465898,-12.00970891,-10.65068876,-14.76552757,-14.04238313,0.007330669,0.567955481,50.02072723,50.02883044,147.6144389,6.255698415,-858.0355616,1.524719419,0.311890532,0.991113445,0.008881163,5.39E-06
5002,0.001103022,0.001247127,0.884450126,-7.126209045,-15.66747643,-11.61489726,-13,-12.84646524,-10.402366,-4.638032443,0.49778481,9.75683481,-9.319594923,-2.881740676,-2.575417167,1.80E-07,1.48E-06,4.55E-07,0.001484122,0.000107356,6.56E-10,-5.648195607,-2.561073944,-10.67436097,-5.724793022,-6.589849361,-0.489814851,7.211436508,-4.950341577,-0.972889955,-4.512189319,-28.36843283,-22.98754725,-31.38988199,-32.59081516,0.000529067,0.002054786,1.33E-05,9.70E-06,7.584183022,0.003511495,0.071686041,2.31E-05,0.00325341,0.001372361,0.379937185,1354.837104,0.00708099,0.377989087,0.010974407,-12.32025384,-9.983364921,-13.63245254,-14.15401119,0.00265817,0.530166408,37.73406147,50.15169896,68.95465161,4.386615984,-675.3633742,2.662387986,0.982910313,0.82898803,0.170071131,0.000940839
5022,9.76E-05,6.96E-05,1.401646113,-7.299202684,-16.9246883,-9.573247863,-13,-10.54874195,-9.335165272,-5.04770412,0.09629615,9.35534615,-10.32312153,-4.763185753,-1.519949438,9.04E-09,4.72E-07,1.21E-05,0.000465144,6.36E-05,8.93E-11,-6.001757204,-3.699511586,-10.76931902,-10.89500348,-6.197835932,-0.462743539,4.024530033,0.742775648,-0.801179582,-3.8492144,-28.31629403,-25.17244429,-35.27178432,-32.53030612,0.001119301,0.001085317,1.39E-05,1.10E-05,7.831135406,0.002468293,0.024138524,2.10E-05,1.86E-05,0.002029699,0.386335182,55.95400605,2.101761176,0.448799256,0.02129646,-12.29761024,-10.93225365,-15.3183413,-14.12773244,0.030203033,0.574938702,118.5743113,62.84665255,115.6599559,5.410401185,-466.6650036,7.690673398,0.998431962,0.548832825,0.450388759,0.000778416
5026,0.000251331,0.000243294,1.033034327,-13.08159251,-14.55722204,-10.87785474,-13,-7.086965872,-9.451499771,-4.972481278,0.29419128,9.55324128,-8.478617264,-6.121844965,-3.48211111,5.91E-09,5.98E-08,2.96E-06,0.002964363,0.001546926,1.34E-11,-6.325971609,-4.863329428,-10.3072853,-6.472361992,-6.821055171,-0.667973237,3.944706516,-1.723351046,-2.082056949,-2.669542716,-27.09511308,-26.01809459,-37.50042877,-32.70814408,0.00031065,0.001609912,1.25E-05,7.80E-06,7.562797469,0.001786031,0.007665508,3.34E-05,0.001543186,0.001089382,0.338950815,51.66117415,0.178467093,0.124673501,0.069283901,-11.7672581,-11.29951491,-16.28622928,-14.20496649,0.000329525,0.638881678,46.4512732,50.11179346,151.779785,6.005280363,-351.1240183,0.511756763,0.995965584,0.657085404,0.342910397,4.20E-06
5037,0.003743351,0.003312401,1.130102059,-8.217255556,-17.90530937,-9.90068699,-13,-10.55733311,-8.206061042,-4.55609156,0.466139368,9.725189368,-10.82606899,-8.500768104,-2.737957746,5.50E-08,6.56E-07,2.46E-06,0.001434686,0.000253178,5.45E-09,-4.479676226,-4.05421097,-7.595566222,-8.291233324,-6.037694439,-0.488753304,3.988456068,-2.399710932,2.180365229,-3.284254834,-26.98921815,-25.44814127,-33.86852836,-35.01989546,0.004124999,0.000475364,9.62E-07,9.68E-06,7.531151888,0.011209995,0.017053303,0.000502423,0.000250642,0.002381372,0.380187301,53.97149669,0.090744181,8.849537774,0.037468495,-11.72126852,-11.05198733,-14.70891498,-15.20894735,0.001828278,0.578364964,50.05143383,50.2738024,186.9244286,6.854244244,-1163.287871,0.66974348,0.943131623,0.993406797,0.004156313,0.00243689
5020,0.000988373,0.000927042,1.066157983,-9.673869309,-8.962787256,-11.48405561,-13,-8.80270452,-11.02165828,-4.814089963,0.69767055,9.95672055,-7.677535485,-2.872075926,-1.233181247,7.54E-09,1.94E-07,1.89E-06,3.36E-05,0.027482265,4.47E-10,-3.85881869,-4.74954422,-12.44078385,-6.789240468,-8.770888238,-0.51209113,4.819802853,-1.611968656,0.670532112,-5.294748865,-24.69944845,-24.49707342,-29.81059835,-32.18594914,0.001124328,0.003628691,5.46E-06,1.94E-05,7.776121134,0.020657182,0.008581362,3.95E-06,0.001124557,0.000155162,0.374703444,123.9406539,0.199494491,1.95527747,0.005017874,-10.72683417,-10.63894381,-12.94657836,-13.97818011,0.058454608,0.584724343,48.48470696,51.86977822,967.8787575,7.158889579,-601.1425321,12.67218151,0.984389283,0.603349649,0.362342055,0.034308297
5052,0.002234202,0.001965151,1.136910871,-5.882168863,-11.35528011,-12.96783892,-13,-12.94341322,-9.728637311,-4.563972743,0.105956382,9.365006382,-10.34314667,-9.059211761,-0.401526739,3.98E-08,3.16E-07,5.52E-06,2.94E-05,0.000590114,1.20E-09,-6.70741995,-3.979827716,-7.096707367,-7.893855831,-7.558686614,-0.376926424,5.167016339,-2.644303912,-0.423598238,-2.531535688,-29.2389508,-24.72431884,-32.55460101,-32.87132329,0.000255436,0.004036922,9.81E-06,8.70E-06,7.495262389,0.001220321,0.018345993,0.000827141,0.000372889,0.000521288,0.40686842,175.3907494,0.071054797,0.654686857,0.079536783,-12.69831499,-10.73763524,-14.13828358,-14.27583432,0.396710103,0.561793948,50.9885311,65.94984981,52.22611636,5.577114135,-233.3552277,65.77209883,0.965189712,0.982394128,0.017532599,7.33E-05
5039,0.000179729,0.000119138,1.508587282,-9.560182193,-16.84387389,-7.871534865,-13,-4.564035044,-9.112719172,-4.747469903,0.429924782,9.688974782,-6.516730052,-4.941267525,3.28849372,5.89E-09,1.11E-06,1.83E-06,0.000337493,5.46E-05,1.23E-10,-6.781602687,-5.165355303,-11.22548903,-6.894168296,-6.754340998,-0.688295094,4.732344467,-3.144363778,1.463407892,-1.463195323,-27.79803238,-24.74939035,-31.3463438,-31.80708339,0.000730163,0.000623417,9.83E-07,1.16E-05,7.904466396,0.00113317,0.005678603,1.33E-05,0.001012653,0.00116445,0.334412445,113.5614916,0.043094333,4.320658807,0.231495389,-12.07253207,-10.74852366,-13.61354414,-13.8136408,10,0.646535379,146.955488,50.04335836,114.91827,6.069546313,-335.5749385,40.20049586,0.997106122,0.553654462,0.346646484,0.099699054
5031,0.001103865,0.001148092,0.961478672,-11.67454366,-12.71610676,-10.75072968,-13,-9.184197936,-10.62954385,-4.475194311,0.788403598,10.0474536,-6.229542514,-7.877897014,-1.987522585,7.00E-09,1.72E-07,2.14E-06,0.006675657,0.000451259,1.29E-09,-6.071825668,-5.227783936,-10.06991709,-7.471786041,-5.843318622,-0.493074332,4.880911741,-1.657840218,0.592332504,-4.345616352,-26.46905898,-25.72878653,-30.35907796,-32.6763085,0.000285963,0.000319885,1.24E-05,1.07E-06,7.386538486,0.002301648,0.005336768,4.23E-05,0.000568588,0.002890824,0.379169602,131.7507317,0.190550083,1.808201137,0.012963516,-11.49536626,-11.17387002,-13.18478003,-14.19114047,0.01029147,0.59964027,46.61644021,50.31937341,92.62331714,6.835424786,-405.7957653,0.465085221,0.982852893,0.931211027,0.041009392,0.02777958
5028,0.001653856,0.001508549,1.096322896,-10.92608341,-16.97111691,-10.29804079,-13,-11.70445334,-10.65965105,-4.75618249,0.296824822,9.555874822,-8.149667574,-4.419945406,0.149232445,5.20E-09,2.75E-07,7.68E-07,0.091072769,0.000233133,4.05E-10,-5.232349275,-5.150144086,-8.1831526,-7.598587431,-10.35171277,-0.543025338,4.58533216,0.555693023,1.356049113,-4.802457612,-28.03646482,-25.58179344,-33.90257192,-30.62390573,0.000635918,0.001876964,3.67E-06,1.38E-05,7.373575351,0.005312589,0.00576514,0.000279242,0.000500908,3.19E-05,0.367484093,98.03574532,1.743148609,3.88083025,0.008209546,-12.17608196,-11.11003173,-14.72369991,-13.29979327,1.410043287,0.610576128,55.21383658,51.16577008,4309.496895,6.9166858,-471.9341838,9.522403956,0.973906841,0.717336066,0.282032821,0.000631113
5034,0.001077318,0.001381939,0.779569921,-10.69781445,-16.84089533,-12.17305666,-13,-8.532873451,-9.61635069,-3.928388101,0.601861674,9.860911674,-8.32978562,-3.610770147,-1.457667611,1.19E-08,4.93E-07,2.24E-06,0.000798862,0.000421232,4.46E-10,-5.730702077,-3.725977733,-11.84191515,-8.856865692,-7.219319321,-0.521040916,6.978305166,-1.849664973,1.856605138,-2.522557082,-26.58267632,-26.00184252,-33.12972978,-33.3782811,0.000331702,0.000735475,0.000493092,7.22E-06,7.422078129,0.003234304,0.02352288,7.20E-06,0.00014238,0.000731765,0.372608865,1073.098101,0.157289854,6.401966046,0.080254128,-11.54470964,-11.29245673,-14.38805883,-14.4960033,0.034860402,0.589702606,65.84286311,54.63861746,326.6587534,5.482853373,-623.0973433,4.908962505,0.981038223,0.981689443,0.009879756,0.0084308
5038,0.004989967,0.00435576,1.145601731,-9.125480132,-18.19086234,-8.764364849,-13,-7.628090631,-9.154277521,-4.685418271,0.536009899,9.795059899,-6.358718115,-3.796149862,-0.195003376,6.34E-09,1.12E-06,6.48E-06,7.13E-05,0.00110262,6.15E-09,-5.595156345,-4.525564517,-9.622386329,-6.46404401,-5.029050876,-0.611566737,5.929890119,-3.705356552,-0.82148568,-3.420751989,-26.54560069,-24.66573142,-32.87142922,-31.68825012,0.000600036,0.000144675,4.70E-06,7.49E-06,7.895753301,0.003702062,0.010712597,6.62E-05,0.001556055,0.006502461,0.351701887,376.1131838,0.024591448,0.4397778,0.032687845,-11.5286079,-10.71219105,-14.27588032,-13.76203217,0.638258524,0.615708738,69.27883429,49.99019082,90.04584317,6.272198474,-835.7180345,6.728795093,0.925088414,0.98917077,0.010524231,0.000305
5024,0.275491545,0.260096475,1.059189842,-10.99482076,-12.80229717,-11.4707158,-13,-8.749164639,-9.566257054,-4.005692812,0.431148128,9.690198128,-10.50705465,-6.402713344,-3.104499981,1.03E-08,1.04E-06,5.84E-06,1.02E-05,0.000430223,4.52E-10,-4.900562165,-3.940472291,-5.859269596,-10.15290899,-7.305466726,-0.434542378,5.146586887,-2.490725013,-3.994793149,-5.048266989,-25.53931971,-24.71449713,-35.87521465,-30.57519303,0.000279875,0.000170061,4.44E-06,1.96E-05,7.99395735,0.007387418,0.019068361,0.002845209,3.90E-05,0.000671405,0.393042177,171.8439654,0.082849878,0.018411254,0.006420451,-11.09158562,-10.73336973,-15.58040776,-13.27863762,0.00078614,0.56689643,49.51847857,76.88456723,82.36776115,6.042201451,-946.278236,0.334430583,0.261135277,0.999983857,1.61E-05,6.97E-10
5042,0.007475908,0.00666401,1.121833354,-10.18097079,-10.77315625,-9.636883514,-13,-12.4059347,-9.036451534,-4.954594979,0.261761738,9.520811738,-7.814165324,-4.932213139,-1.014561718,1.82E-08,4.65E-08,2.13E-06,0.000566246,3.06E-05,5.55E-10,-5.218613783,-4.146409033,-9.406353803,-9.479613675,-7.464658997,-0.46430105,7.712612605,-4.032479587,-1.138754939,-2.578104583,-28.19019925,-25.35324732,-35.24948075,-32.59145808,4.77E-05,0.004350964,5.95E-06,1.47E-05,7.406302133,0.005385668,0.015574718,8.22E-05,7.64E-05,0.000572652,0.385965993,2236.377404,0.017730312,0.320217464,0.075917764,-12.24284798,-11.01077541,-15.30865498,-14.1542904,0.096702629,0.582292369,49.48829112,99.26598715,694.163104,6.047644602,-1141.836832,32.74461186,0.892534903,0.999852302,0.000137604,1.01E-05
